"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","1","6","REGISTERED VOTERS - TOTAL             ","   ","6694"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","1","6","BALLOTS CAST - TOTAL                  ","   ","4137"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","1","6","BALLOTS CAST - BLANK                  ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","Gary Johnson - Bill Weld              ","LIB","88"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","Jill Stein - Ajamu Baraka             ","STG","34"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","Donald J. Trump - Michael R. Pence    ","REP","195"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","Hillary Clinton - Tim Kaine           ","DEM","3710"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","WRITE-IN                              ","NON","87"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","OVER VOTES                            ","   ","7"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","1","6","UNDER VOTES                           ","   ","16"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","Natale (Lino) Stracuzzi               ","STG","186"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","Eleanor Holmes Norton                 ","DEM","3393"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","Martin Moulton                        ","LIB","362"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","WRITE-IN                              ","NON","32"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","OVER VOTES                            ","   ","3"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","1","6","UNDER VOTES                           ","   ","161"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","Matthew Klokel                        ","LIB","290"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","John C. Cheeks                        ","IND","369"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","G. Lee Aikin                          ","STG","373"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","Carolina Celnik                       ","REP","500"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","David Grosso                          ","IND","1135"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","Robert White                          ","DEM","3005"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","WRITE-IN                              ","NON","44"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","1","6","UNDER VOTES                           ","   ","2544"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","1","6","Franklin Garcia                       ","DEM","3453"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","1","6","WRITE-IN                              ","NON","83"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","1","6","OVER VOTES                            ","   ","3"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","1","6","UNDER VOTES                           ","   ","592"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","Mary Lord                             ","NON","1191"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","Tony Donaldson, Jr.                   ","NON","633"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","Ashley Carter                         ","NON","1328"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","WRITE-IN                              ","NON","60"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","OVER VOTES                            ","   ","3"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","1","6","UNDER VOTES                           ","   ","916"
"11/8/2016","D.C. General Election","521","ANC - 6C02 SINGLE MEMBER DISTRICT  02-ANC 6C            ","1","6","Karen Wirt                            ","NON","100"
"11/8/2016","D.C. General Election","521","ANC - 6C02 SINGLE MEMBER DISTRICT  02-ANC 6C            ","1","6","WRITE-IN                              ","NON","2"
"11/8/2016","D.C. General Election","521","ANC - 6C02 SINGLE MEMBER DISTRICT  02-ANC 6C            ","1","6","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","521","ANC - 6C02 SINGLE MEMBER DISTRICT  02-ANC 6C            ","1","6","UNDER VOTES                           ","   ","43"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","Mohammed Seid                         ","NON","32"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","Phil Tsolakidis                       ","NON","11"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","Sterlicia Rodney                      ","NON","17"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","Lily Roberts                          ","NON","116"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","WRITE-IN                              ","NON","2"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","536","ANC - 6E04 SINGLE MEMBER DISTRICT  04-ANC 6E            ","1","6","UNDER VOTES                           ","   ","34"
"11/8/2016","D.C. General Election","537","ANC - 6E05 SINGLE MEMBER DISTRICT  05-ANC 6E            ","1","6","Marge Maceda                          ","NON","449"
"11/8/2016","D.C. General Election","537","ANC - 6E05 SINGLE MEMBER DISTRICT  05-ANC 6E            ","1","6","Alex Marriott                         ","NON","1219"
"11/8/2016","D.C. General Election","537","ANC - 6E05 SINGLE MEMBER DISTRICT  05-ANC 6E            ","1","6","WRITE-IN                              ","NON","18"
"11/8/2016","D.C. General Election","537","ANC - 6E05 SINGLE MEMBER DISTRICT  05-ANC 6E            ","1","6","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","537","ANC - 6E05 SINGLE MEMBER DISTRICT  05-ANC 6E            ","1","6","UNDER VOTES                           ","   ","259"
"11/8/2016","D.C. General Election","538","ANC - 6E06 SINGLE MEMBER DISTRICT  06-ANC 6E            ","1","6","Alvin Judd Sr.                        ","NON","482"
"11/8/2016","D.C. General Election","538","ANC - 6E06 SINGLE MEMBER DISTRICT  06-ANC 6E            ","1","6","WRITE-IN                              ","NON","27"
"11/8/2016","D.C. General Election","538","ANC - 6E06 SINGLE MEMBER DISTRICT  06-ANC 6E            ","1","6","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","538","ANC - 6E06 SINGLE MEMBER DISTRICT  06-ANC 6E            ","1","6","UNDER VOTES                           ","   ","144"
"11/8/2016","D.C. General Election","539","ANC - 6E07 SINGLE MEMBER DISTRICT  07-ANC 6E            ","1","6","Kevin M. Rogers                       ","NON","864"
"11/8/2016","D.C. General Election","539","ANC - 6E07 SINGLE MEMBER DISTRICT  07-ANC 6E            ","1","6","WRITE-IN                              ","NON","33"
"11/8/2016","D.C. General Election","539","ANC - 6E07 SINGLE MEMBER DISTRICT  07-ANC 6E            ","1","6","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","539","ANC - 6E07 SINGLE MEMBER DISTRICT  07-ANC 6E            ","1","6","UNDER VOTES                           ","   ","277"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","1","6","YES, to approve                       ","NON","3201"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","1","6","NO, to reject                         ","NON","545"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","1","6","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","1","6","UNDER VOTES                           ","   ","384"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","2","2","REGISTERED VOTERS - TOTAL             ","   ","1530"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","2","2","BALLOTS CAST - TOTAL                  ","   ","887"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","2","2","BALLOTS CAST - BLANK                  ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","Gary Johnson - Bill Weld              ","LIB","31"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","Jill Stein - Ajamu Baraka             ","STG","13"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","Donald J. Trump - Michael R. Pence    ","REP","59"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","Hillary Clinton - Tim Kaine           ","DEM","758"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","WRITE-IN                              ","NON","23"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","2","2","UNDER VOTES                           ","   ","3"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","Natale (Lino) Stracuzzi               ","STG","38"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","Eleanor Holmes Norton                 ","DEM","660"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","Martin Moulton                        ","LIB","105"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","WRITE-IN                              ","NON","8"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","2","2","UNDER VOTES                           ","   ","75"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","Matthew Klokel                        ","LIB","87"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","John C. Cheeks                        ","IND","73"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","G. Lee Aikin                          ","STG","93"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","Carolina Celnik                       ","REP","136"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","David Grosso                          ","IND","159"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","Robert White                          ","DEM","581"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","WRITE-IN                              ","NON","9"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","2","2","UNDER VOTES                           ","   ","598"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","2","2","Jack Evans                            ","DEM","733"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","2","2","WRITE-IN                              ","NON","23"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","2","2","UNDER VOTES                           ","   ","112"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","2","2","Franklin Garcia                       ","DEM","724"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","2","2","WRITE-IN                              ","NON","20"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","2","2","UNDER VOTES                           ","   ","124"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","Mary Lord                             ","NON","320"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","Tony Donaldson, Jr.                   ","NON","93"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","Ashley Carter                         ","NON","248"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","WRITE-IN                              ","NON","8"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","2","2","UNDER VOTES                           ","   ","198"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","2","2","Jack Jacobson                         ","NON","667"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","2","2","WRITE-IN                              ","NON","15"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","2","2","UNDER VOTES                           ","   ","186"
"11/8/2016","D.C. General Election","351","ANC - 2A01 SINGLE MEMBER DISTRICT  01-ANC 2A            ","2","2","Patrick Kennedy                       ","NON","200"
"11/8/2016","D.C. General Election","351","ANC - 2A01 SINGLE MEMBER DISTRICT  01-ANC 2A            ","2","2","WRITE-IN                              ","NON","8"
"11/8/2016","D.C. General Election","351","ANC - 2A01 SINGLE MEMBER DISTRICT  01-ANC 2A            ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","351","ANC - 2A01 SINGLE MEMBER DISTRICT  01-ANC 2A            ","2","2","UNDER VOTES                           ","   ","54"
"11/8/2016","D.C. General Election","356","ANC - 2A06 SINGLE MEMBER DISTRICT  06-ANC 2A            ","2","2","Florence E. Harmon                    ","NON","2"
"11/8/2016","D.C. General Election","356","ANC - 2A06 SINGLE MEMBER DISTRICT  06-ANC 2A            ","2","2","WRITE-IN                              ","NON","0"
"11/8/2016","D.C. General Election","356","ANC - 2A06 SINGLE MEMBER DISTRICT  06-ANC 2A            ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","356","ANC - 2A06 SINGLE MEMBER DISTRICT  06-ANC 2A            ","2","2","UNDER VOTES                           ","   ","1"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","2","2","Detrick Campbell                      ","NON","235"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","2","2","WRITE-IN                              ","NON","8"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","2","2","UNDER VOTES                           ","   ","72"
"11/8/2016","D.C. General Election","358","ANC - 2A08 SINGLE MEMBER DISTRICT  08-ANC 2A            ","2","2","NO CANDIDATE FILED                    ","NON","0"
"11/8/2016","D.C. General Election","358","ANC - 2A08 SINGLE MEMBER DISTRICT  08-ANC 2A            ","2","2","WRITE-IN                              ","NON","81"
"11/8/2016","D.C. General Election","358","ANC - 2A08 SINGLE MEMBER DISTRICT  08-ANC 2A            ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","358","ANC - 2A08 SINGLE MEMBER DISTRICT  08-ANC 2A            ","2","2","UNDER VOTES                           ","   ","207"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","2","2","YES, to approve                       ","NON","605"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","2","2","NO, to reject                         ","NON","144"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","2","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","2","2","UNDER VOTES                           ","   ","119"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","3","2","REGISTERED VOTERS - TOTAL             ","   ","2760"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","3","2","BALLOTS CAST - TOTAL                  ","   ","1753"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","3","2","BALLOTS CAST - BLANK                  ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","Gary Johnson - Bill Weld              ","LIB","41"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","Jill Stein - Ajamu Baraka             ","STG","30"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","Donald J. Trump - Michael R. Pence    ","REP","219"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","Hillary Clinton - Tim Kaine           ","DEM","1403"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","WRITE-IN                              ","NON","51"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","3","2","UNDER VOTES                           ","   ","7"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","Natale (Lino) Stracuzzi               ","STG","96"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","Eleanor Holmes Norton                 ","DEM","1328"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","Martin Moulton                        ","LIB","204"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","WRITE-IN                              ","NON","23"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","3","2","UNDER VOTES                           ","   ","101"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","Matthew Klokel                        ","LIB","103"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","John C. Cheeks                        ","IND","117"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","G. Lee Aikin                          ","STG","159"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","Carolina Celnik                       ","REP","331"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","David Grosso                          ","IND","543"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","Robert White                          ","DEM","1048"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","WRITE-IN                              ","NON","16"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","3","2","UNDER VOTES                           ","   ","1147"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","3","2","Jack Evans                            ","DEM","1404"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","3","2","WRITE-IN                              ","NON","58"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","3","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","304","WARD TWO MEMBER OF THE COUNCIL                          ","3","2","UNDER VOTES                           ","   ","269"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","3","2","Franklin Garcia                       ","DEM","1289"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","3","2","WRITE-IN                              ","NON","55"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","3","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","3","2","UNDER VOTES                           ","   ","387"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","Mary Lord                             ","NON","640"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","Tony Donaldson, Jr.                   ","NON","154"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","Ashley Carter                         ","NON","407"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","WRITE-IN                              ","NON","31"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","OVER VOTES                            ","   ","4"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","3","2","UNDER VOTES                           ","   ","496"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","3","2","Jack Jacobson                         ","NON","1174"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","3","2","WRITE-IN                              ","NON","36"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","3","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","310","WARD TWO MEMBER STATE BOARD OF EDUCATION                ","3","2","UNDER VOTES                           ","   ","521"
"11/8/2016","D.C. General Election","353","ANC - 2A03 SINGLE MEMBER DISTRICT  03-ANC 2A            ","3","2","Matthew Chwastek                      ","NON","120"
"11/8/2016","D.C. General Election","353","ANC - 2A03 SINGLE MEMBER DISTRICT  03-ANC 2A            ","3","2","Marco Guzman                          ","NON","188"
"11/8/2016","D.C. General Election","353","ANC - 2A03 SINGLE MEMBER DISTRICT  03-ANC 2A            ","3","2","WRITE-IN                              ","NON","10"
"11/8/2016","D.C. General Election","353","ANC - 2A03 SINGLE MEMBER DISTRICT  03-ANC 2A            ","3","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","353","ANC - 2A03 SINGLE MEMBER DISTRICT  03-ANC 2A            ","3","2","UNDER VOTES                           ","   ","152"
"11/8/2016","D.C. General Election","354","ANC - 2A04 SINGLE MEMBER DISTRICT  04-ANC 2A            ","3","2","William K. Smith                      ","NON","603"
"11/8/2016","D.C. General Election","354","ANC - 2A04 SINGLE MEMBER DISTRICT  04-ANC 2A            ","3","2","WRITE-IN                              ","NON","34"
"11/8/2016","D.C. General Election","354","ANC - 2A04 SINGLE MEMBER DISTRICT  04-ANC 2A            ","3","2","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","354","ANC - 2A04 SINGLE MEMBER DISTRICT  04-ANC 2A            ","3","2","UNDER VOTES                           ","   ","166"
"11/8/2016","D.C. General Election","355","ANC - 2A05 SINGLE MEMBER DISTRICT  05-ANC 2A            ","3","2","Philip J. Schrefer                    ","NON","338"
"11/8/2016","D.C. General Election","355","ANC - 2A05 SINGLE MEMBER DISTRICT  05-ANC 2A            ","3","2","WRITE-IN                              ","NON","5"
"11/8/2016","D.C. General Election","355","ANC - 2A05 SINGLE MEMBER DISTRICT  05-ANC 2A            ","3","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","355","ANC - 2A05 SINGLE MEMBER DISTRICT  05-ANC 2A            ","3","2","UNDER VOTES                           ","   ","115"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","3","2","Detrick Campbell                      ","NON","0"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","3","2","WRITE-IN                              ","NON","0"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","3","2","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","357","ANC - 2A07 SINGLE MEMBER DISTRICT  07-ANC 2A            ","3","2","UNDER VOTES                           ","   ","0"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","3","2","YES, to approve                       ","NON","1233"
